"","fac_1","fac_2","fac_3","fac_4","Type_FS1","Type_FS2","Type_FS3","Type_FS4","Type"
"600",2.05966197772964,5.45515551719927,-7.57806200894687,1.88184465921197,-1,0,-1,1,"-1|0|-1|1"
"601",1.14409950783007,9.79222191784391,-0.923809791189742,-0.408810673113132,-1,0,0,0,"-1|0|0|0"
"602",2.70241800327787,5.76939378598068,-6.65187806880486,-4.30070841103741,0,0,0,0,"0|0|0|0"
"603",2.96399504528165,9.06462132777671,1.72466099384043,3.96139133798751,0,0,1,1,"0|0|1|1"
"604",10.7800139342807,14.7341206010178,-2.14899422775432,-5.13691220340669,1,1,0,-1,"1|1|0|-1"
"605",6.88055124428866,12.5059351094934,-4.84578667453594,-3.33231300437175,0,1,0,0,"0|1|0|0"
"606",7.56969797071037,8.74099172652582,-6.07774958564437,-0.205453879677374,0,0,0,0,"0|0|0|0"
"607",11.9410319707054,15.0075713816898,-4.14484677133586,-6.27836393951234,1,1,0,-1,"1|1|0|-1"
"608",9.31731344108212,0.368326449398118,-4.13221034334669,-6.27836393951234,0,-2,0,-1,"0|-2|0|-1"
"609",7.15803357834462,7.64066985255681,-5.84183142705076,-6.27836393951234,0,0,0,-1,"0|0|0|-1"
"610",10.4119281838584,7.56670552455018,-8.5448612309409,-4.05277740364672,1,0,-1,0,"1|0|-1|0"
"611",4.74999828457693,4.86302758706719,-2.37104794437008,-6.27836393951234,0,0,0,-1,"0|0|0|-1"
"612",7.2491825195286,13.8051205547413,1.37607849397891,-2.91132566754107,0,1,1,0,"0|1|1|0"
"613",6.96889324897589,5.2193848490233,-6.70066010649421,-1.07195813604242,0,0,0,0,"0|0|0|0"
"614",-1.46383542432973,8.43469938942595,-3.60698638275322,0.878680920082594,-2,0,0,0,"-2|0|0|0"
"615",3.77011803273951,10.7975980516416,-5.11652691210433,1.88184465921197,0,0,0,1,"0|0|0|1"
"616",2.59754946696716,5.70305301568868,-7.40260732826774,3.96139133798751,0,0,-1,1,"0|0|-1|1"
"617",6.42547755837468,7.2828240414325,-3.36896328563449,-2.96089074377296,0,0,0,0,"0|0|0|0"
"618",1.20193984861858,9.76084820640856,-1.67513140606733,3.96139133798751,-1,0,0,1,"-1|0|0|1"
"619",8.8360143610012,5.67500217489372,0.158537943900173,-6.27836393951234,0,0,1,-1,"0|0|1|-1"
"620",4.76830227663678,4.49783460218661,-4.82011245344432,-0.35149373676745,0,0,0,0,"0|0|0|0"
"621",3.01510003100358,6.19076954946803,-1.5747212128093,-3.15925667493176,0,0,0,0,"0|0|0|0"
"622",3.58338038235201,5.83924891749435,-4.79887475864719,2.96597945897193,0,0,0,1,"0|0|0|1"
"623",2.07041323399428,8.99872974760235,-0.738977694336116,4.1344476674275,-1,0,0,2,"-1|0|0|2"
"624",3.66494230619412,5.36281094514027,-0.493100754930853,-4.41644780413172,0,0,1,0,"0|0|1|0"
"625",4.86903874800688,7.01007244631606,-0.72525643695167,-1.24501446548241,0,0,0,0,"0|0|0|0"
"626",-6.5867692703141,12.4047550904504,1.19023109663943,4.57996458696186,-2,1,1,2,"-2|1|1|2"
"627",1.73582092557692,7.61934144435061,-4.66469724414423,3.58455270794629,-1,0,0,1,"-1|0|0|1"
"628",6.07211851727878,9.31154529286391,-2.59329729177729,-3.33231300437175,0,0,0,0,"0|0|0|0"
"629",-0.882438602365744,12.0779726198642,3.8346415569142,-2.96089074377296,-1,1,2,0,"-1|1|2|0"
"630",1.46864830400387,9.27846636581277,-7.36159509309215,-4.4737647404774,-1,0,-1,0,"-1|0|-1|0"
"631",4.98139626079719,7.17801429455048,-8.77146709472582,1.87409279909817,0,0,-1,1,"0|0|-1|1"
"632",9.02605764388946,2.1832267302906,-5.38155143011316,-4.04502554353292,0,-1,0,0,"0|-1|0|0"
"633",5.3762542737805,9.28459639940968,-3.67923648360634,-4.191065400623,0,0,0,0,"0|0|0|0"
"634",10.4225192916363,2.70454736534299,-5.77587614609424,-1.34690561578302,1,-1,0,0,"1|-1|0|0"
"635",9.70835321447894,11.4720379053713,-8.38991797783948,4.57996458696186,0,0,-1,2,"0|0|-1|2"
